Contig	CE_108A_sortedIndexed Read Count	CE_109A_sortedIndexed Read Count	CE_140A_sortedIndexed Read Count	ERR3624084_sortedIndexed Read Count	ERR3624086_sortedIndexed Read Count	ERR3624088_sortedIndexed Read Count	ERR3624090_sortedIndexed Read Count	ERR3624092_sortedIndexed Read Count	ERR3624094_sortedIndexed Read Count	ERR3624096_sortedIndexed Read Count	ERR3624098_sortedIndexed Read Count	ERR3624100_sortedIndexed Read Count	ERR4579589_sortedIndexed Read Count	ERR4579590_sortedIndexed Read Count	ERR4579591_sortedIndexed Read Count	ERR4579592_sortedIndexed Read Count	ERR4579593_sortedIndexed Read Count	ERR4579594_sortedIndexed Read Count	ERR4579595_sortedIndexed Read Count	ERR4579596_sortedIndexed Read Count	ERR4579597_sortedIndexed Read Count	ERR6365269_sortedIndexed Read Count	ERR6365270_sortedIndexed Read Count	ERR6365271_sortedIndexed Read Count	ERR6365272_sortedIndexed Read Count	ERR6365273_sortedIndexed Read Count	SRR12681089_sortedIndexed Read Count	SRR15353278_sortedIndexed Read Count	SRR15353279_sortedIndexed Read Count	SRR15353280_sortedIndexed Read Count	SRR15353281_sortedIndexed Read Count	SRR15353282_sortedIndexed Read Count	SRR15353283_sortedIndexed Read Count	SRR15353284_sortedIndexed Read Count	SRR15353285_sortedIndexed Read Count	SRR15353286_sortedIndexed Read Count	SRR15353287_sortedIndexed Read Count	SRR15353288_sortedIndexed Read Count	SRR15353289_sortedIndexed Read Count	SRR15353290_sortedIndexed Read Count	SRR15353291_sortedIndexed Read Count	SRR15353292_sortedIndexed Read Count	SRR15353293_sortedIndexed Read Count	SRR15353294_sortedIndexed Read Count	SRR15353295_sortedIndexed Read Count	SRR17220965_sortedIndexed Read Count	SRR17220966_sortedIndexed Read Count	SRR17220967_sortedIndexed Read Count	SRR17220968_sortedIndexed Read Count	SRR17220969_sortedIndexed Read Count	SRR17220970_sortedIndexed Read Count	SRR17220971_sortedIndexed Read Count	SRR17220972_sortedIndexed Read Count	SRR17220977_sortedIndexed Read Count	SRR17220978_sortedIndexed Read Count	SRR17220979_sortedIndexed Read Count	SRR18245246_sortedIndexed Read Count	SRR18245247_sortedIndexed Read Count	SRR18245248_sortedIndexed Read Count	SRR18245251_sortedIndexed Read Count	SRR18245252_sortedIndexed Read Count	SRR18245253_sortedIndexed Read Count	SRR6310506_sortedIndexed Read Count	SRR6310507_sortedIndexed Read Count	SRR6310508_sortedIndexed Read Count	SRR6310509_sortedIndexed Read Count	SRR6350024_sortedIndexed Read Count	SRR6350025_sortedIndexed Read Count	SRR6876832_sortedIndexed Read Count	SRR6876833_sortedIndexed Read Count	SRR6876834_sortedIndexed Read Count	SRR6876835_sortedIndexed Read Count	SRR6876836_sortedIndexed Read Count	SRR6876837_sortedIndexed Read Count	SRR6876838_sortedIndexed Read Count	SRR6876839_sortedIndexed Read Count	SRR6876840_sortedIndexed Read Count	SRR6876841_sortedIndexed Read Count	SRR6876842_sortedIndexed Read Count	SRR6876843_sortedIndexed Read Count	SRR6876844_sortedIndexed Read Count	SRR6876845_sortedIndexed Read Count	SRR6876846_sortedIndexed Read Count	SRR6876847_sortedIndexed Read Count	SRR6876848_sortedIndexed Read Count	SRR6876849_sortedIndexed Read Count
Schorn_k141_14295944	0	1	0	709	382	278	7	1	5	4	7	3	180	60	37	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	106	245	18	28	292	9	0	22	895	0	0	0	0	0	0	2	0	2	0	0	0	0	3	0	1	0	1	1	0	0	1	3	0	0	0	1	1	0	1
Schorn_k141_14407985	0	0	0	659	946	492	4	6	2	3	1	3	267	52	37	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	54	2	12	2	0	26	660	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Schorn_k141_144080	1	0	0	0	3	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	3608	186	2	4	1	3	0	46	82	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
Schorn_k141_14443167	0	1	2	134	158	17	4	3	6	4	2	1	20	14	1	0	0	1	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2473	13	13	0	1	16	2	2	8	0	0	0	0	0	0	0	0	6	1	0	0	1	0	2	1	2	0	1	2	1	3	0	0	0	3	0	2	0	1
Schorn_k141_14535348	0	1	0	1	3	2	2	2	2	4	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	111	997	41	57	21	28	29	40	206	98	0	0	1	0	0	0	9	0	0	1	0	0	0	0	1	0	0	3	2	2	1	0	1	2	1	2	1	1	3	1
Schorn_k141_14552032	0	0	1	20	8	16	14	26	27	27	20	21	0	0	1	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	72	564	3597	1227	215	463	517	189	92	513	219	1	0	0	2	0	0	0	0	6	4	2	0	3	2	0	1	2	0	0	4	3	2	0	1	4	3	3	2	2	1
Schorn_k141_14624945	1	0	0	1	0	0	2	0	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	54	89	127	3	29	37	37	24	69	132	16	0	0	0	0	0	0	2	1	1	8	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	0
Schorn_k141_14778714	0	0	1	9	4	6	2	13	12	12	2	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	6	2	0	0	0	0	1	2	1	0	4	0	0	0	0	0	4	2	0	0	6	724	3	31	4	2	18	0	10	0	2	0	0	0	0	0	4	0	10	4	0	0	1	2	0	1	2	1	1	1	0	0	0	0	2	0	2	1	1	1
Schorn_k141_15017233	0	1	0	2	0	1	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	6	3	0	0	1	1	0	0	1	0	1	1	0	1	3	0	1	0	0	1	0	0
Schorn_k141_15030724	0	1	0	1	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	71	1	0	61	48	6	56	87	79	0	2	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	2	0
Schorn_k141_15100635	1	0	0	2	7	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	346	0	2	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Schorn_k141_15237403	0	0	1	0	195	66	1	0	0	1	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	77	8	1	51	28	21	52	102	91	6	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0
Schorn_k141_15290804	0	0	1	6	8	7	4	8	8	7	8	8	7	1	1	0	0	2	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	2190	2876	128	3	2	3	4	1	0	0	0	1	2	12	98	0	63	0	0	1	2	0	1	2	1	1	1	3	1	1	5	2	0	1	2	2	0
Schorn_k141_15307672	1	0	0	3	1	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	230	91	8	1	4	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	1	1
Schorn_k141_15358384	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	4	543	24	6	1	0	7	17	45	2	0	0	0	0	0	0	2	0	0	17	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
Schorn_k141_15447133	1	0	0	2	3	5	2	5	8	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	259	1689	16	2	20	3	6	0	2	2	0	0	0	4	0	0	12	0	1	15	0	0	0	1	3	3	0	0	0	2	0	0	0	0	0	2	0	0	1	0
Schorn_k141_15467247	1	1	0	15	37	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	187	28	2	133	55	25	115	10	51	34	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
Schorn_k141_15477708	0	1	1	20	13	14	20	14	17	13	16	11	2	0	1	1	2	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	37	29030	160	7	194	305	11	39	24	334	91	3	0	0	0	3	2	8	2	4	9	0	0	2	2	3	2	2	0	0	3	3	4	1	2	4	5	1	4	4	4
Schorn_k141_15479828	1	0	0	5	2	38	0	0	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	1	1	6	17	4	2711	16	136	8	0	0	0	0	0	0	14	4	0	2	0	0	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0	2	3
Schorn_k141_15496032	0	0	0	0	1	3	2	1	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	159	6	3	88	34	0	52	172	227	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Schorn_k141_15531234	0	1	0	73	246	0	0	1	2	0	1	0	36	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	27	1569	93	238	226	124	0	72	292	0	0	0	0	0	0	1	4	0	6	0	16	0	0	0	4	1	0	1	0	2	1	0	0	0	1	0	0	2	0
Schorn_k141_15546689	1	0	1	25	3	12	4	1	2	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	609	34	7	523	13	17	48	31	8	0	0	0	0	0	1	0	2	2	0	0	0	0	2	0	1	1	0	0	0	0	1	1	0	1	2	0	0	1	2	0
Schorn_k141_15569573	0	1	0	1	0	1	0	1	4	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22	554	99	6	16	22	8	4	147	62	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1
Schorn_k141_15622619	0	0	1	1	0	1	1	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	16	3	3	0	0	3	2	16	384	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0
Schorn_k141_15625933	0	1	0	1	0	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	293	138	1	67	33	12	190	174	276	22	0	0	0	0	0	0	4	2	2	8	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2
Schorn_k141_15664706	0	0	0	88	189	7	2	2	1	5	0	6	55	546	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1541	7	29	5834	582	82	242	202	528	566	3	0	0	2	0	0	6	2	0	4	0	0	0	0	0	1	2	1	0	1	1	0	1	1	1	0	0	0	0	0
Schorn_k141_15677847	2	0	0	0	4	2	0	1	8	2	0	3	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	193	16	5	187	72	3	69	0	66	1	1	0	0	0	0	0	0	0	0	2	0	0	4	6	6	10	19	19	11	23	2	9	9	0	3	2	0	6	1	0
Schorn_k141_1586921	0	0	1	1	25	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	52	9	0	43	24	5	33	106	47	0	0	0	0	0	0	0	8	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	2	0	1	0
Schorn_k141_15924227	0	0	0	2	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	473	19	0	0	0	2	0	0	1	3	0	0	0	0	0	0	6	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	3
Schorn_k141_15954387	0	0	0	2	1	1	2	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	282	59	2	18	65	2	0	9	28	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	2	1	0	1	0	0	0	1	0	1	1	0	0	0	0
Schorn_k141_15954422	0	2	1	15	9	8	4	6	10	7	5	2	1	0	1	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	5	2496	2	3	1	2	6	0	8	3	3	0	0	0	0	0	4	0	8	10	0	2	0	0	0	5	1	5	2	2	3	1	3	1	4	1	4	1	2	3
Schorn_k141_16003094	0	1	0	1	85	12	0	0	3	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	353	337	7	0	116	124	21	171	401	349	24	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	1	0	0	0	1	1	2	1	0	1	0	1	0	0
Schorn_k141_16175790	0	0	0	2	4	2	1	2	2	2	3	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1413	145	42	55	14	0	5	4	14	24	0	2	0	0	0	0	2	0	4	7	0	0	0	1	0	0	0	1	1	1	2	0	1	1	0	1	0	0	0	1
Schorn_k141_16366536	0	0	0	0	2	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	519	4	1	1	0	8	0	0	6	8	0	0	0	0	0	0	2	0	4	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Schorn_k141_16628047	0	0	0	3	9	10	2	1	1	3	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	28	69	34	23	30	44	15	122	33	46	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1
Schorn_k141_16822522	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	43	563	122	11	17	50	20	16	120	87	0	0	0	0	0	0	6	2	2	9	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	2	0	1
Schorn_k141_16839365	0	0	0	2	177	29	0	0	0	0	0	1	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	63	18	4	30	24	8	45	108	67	11	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	1	1	0	0
Schorn_k141_16869607	0	0	0	6	21	5	1	3	10	9	4	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	165	0	0	124	169	10	36	12	52	14	2	0	0	0	0	0	2	2	5	9	0	1	1	0	0	1	0	2	1	0	0	0	3	0	2	0	1	1	0	0
Schorn_k141_16883277	0	1	0	0	2	2	1	2	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	56	495	25	22	22	13	18	9	75	56	0	0	2	0	2	0	5	0	0	5	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1
Schorn_k141_17006484	0	0	0	1	2	4	1	1	1	3	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1816	42	1	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1
Schorn_k141_17030857	0	0	0	3	35	8	3	2	3	3	2	1	3	12	0	1	0	2	0	0	0	0	0	0	0	0	55	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	3	3	0	1	174	0	458	2645	3	0	0	0	0	4	4	2	6	11	14	6	0	0	1	2	0	0	3	1	1	1	3	0	1	0	0	0	0	0
Schorn_k141_17038397	1	0	0	16	283	36	0	4	9	11	4	3	1	12	32	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	907	608	12	204	129	57	185	380	1100	357	0	0	1	0	0	1	10	8	4	36	0	0	1	2	2	4	6	7	0	10	0	1	3	4	2	3	0	3	2	2
Schorn_k141_17140928	0	0	0	13	7	3	0	2	1	4	2	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	6	409	19	5	387	10	7	36	21	14	1	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0
Schorn_k141_17151422	1	0	0	0	8	5	0	0	2	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	77	68	0	0	55	32	10	60	124	85	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
Schorn_k141_17297169	0	1	0	0	0	0	1	0	1	2	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	51	437	86	20	6	39	30	20	95	105	0	0	0	0	0	0	7	2	0	3	0	0	0	0	0	0	0	0	1	0	0	1	2	1	2	1	0	0	1	0
Schorn_k141_1745376	1	0	0	15	1	6	1	0	1	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	395	7	10	363	6	2	23	22	12	5	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0
Schorn_k141_17455949	0	0	0	1	0	1	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	218	43	3	4	12	8	2	53	98	1	0	0	0	0	0	2	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	1	0	0
Schorn_k141_17486330	0	0	0	10	10	52	1	0	1	1	0	1	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	660	13	9	97	127	103	335	83	555	55	0	0	0	0	0	0	2	0	2	6	0	0	0	0	0	0	0	1	0	1	1	0	4	0	0	1	1	1	0	0
Schorn_k141_17668976	0	0	0	11	0	15	3	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1409	59	17	0	0	17	2	2	2	1	0	0	0	0	0	0	2	0	0	3	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0
Schorn_k141_17683379	0	0	0	3	23	4	4	1	2	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	419	37	57	91	6	4	403	14	112	18	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	1	1	0
Schorn_k141_17843637	0	0	0	1	151	29	0	2	1	4	0	0	2	48	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	51	18	2	25	31	16	111	37	50	28	0	4	0	0	0	0	0	0	2	2	0	0	2	0	0	4	2	4	0	6	0	2	1	0	1	1	2	3	3	2
Schorn_k141_17847798	0	0	0	1	1	1	4	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	97	9	0	26	46	16	36	6	137	29	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0
Schorn_k141_178856	1	1	0	0	2	2	71	35	30	16	17	18	12	0	0	0	1	6	0	0	0	0	0	0	0	0	8	1	0	0	3	0	0	0	2	2	0	0	0	0	2	1	3	1	0	0	4	39	189	11	51	205	13	2	4	63	0	0	0	2	1	0	1	2	8	17	0	0	4	4	2	0	2	2	1	3	1	3	5	1	8	5	1	0	1	2
Schorn_k141_1798312	0	0	0	11	256	9	0	0	0	0	0	0	2	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	8	172	1	0	0	45	57	135	532	0	0	0	0	0	0	13	0	2	4	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0
Schorn_k141_18057941	0	0	0	1	2	0	2	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	604	23	0	4	2	1	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0
Schorn_k141_18084884	0	1	0	2	0	2	2	2	6	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	131	68	2	15	15	3	4	6	26	0	0	0	0	0	1	3	0	2	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Schorn_k141_18086219	1	0	0	3	2	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	251	441	13	0	5	8	3	6	1	1	0	0	4	0	0	0	4	0	0	8	0	0	1	1	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0
Schorn_k141_1813337	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	2	0	18	24	10	29	0	105	4	0	0	0	0	0	0	4	0	2	6	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0
Schorn_k141_1815457	0	0	0	5	3	1	3	3	2	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	52	1772	686	39	165	264	38	189	73	66	2	0	0	0	0	0	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	2	0
Schorn_k141_18260799	0	0	0	3	10	5	6	8	15	8	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	414	1	3	2	3	4	0	5	3	0	0	0	4	0	0	0	0	0	2	0	0	0	1	1	2	1	1	0	1	1	1	1	0	2	2	1	1	1	0
Schorn_k141_18266883	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	122	30	0	0	1	0	0	0	0	0	0	0	4	2	0	6	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	0	0
Schorn_k141_18275061	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	238	1026	1	0	3	0	0	0	0	0	0	0	0	0	0	2	6	2	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
Schorn_k141_18275936	0	0	0	195	376	310	1	0	3	3	1	0	139	145	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	106	24	540	99	30	142	65	6	18	386	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1
Schorn_k141_18345445	0	0	1	0	1	3	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	339	87	3	7	11	2	0	55	59	0	0	0	0	0	0	0	0	4	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Schorn_k141_18350254	1	0	0	2	16	60	1	8	6	10	3	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	26	10	2	105	30	21	379	85	460	58	2	2	0	2	0	0	2	0	4	10	0	0	0	0	2	1	1	1	0	2	0	1	2	3	3	3	1	2	1	1
Schorn_k141_18372877	0	0	0	2	25	0	0	0	0	0	0	0	2	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	3	3	6	5	3	5	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
Schorn_k141_18407129	0	0	1	0	4	1	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	77	1	0	2	4	5	0	0	1	1	0	0	0	0	0	2	0	0	2	5	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
